año,trimestre,provincia,total_llamadas,total_denuncias,total_victimas_mortales
2022,tercero,burgos,152,259.0,0
2022,tercero,caceres,192,323.0,0
2022,tercero,cadiz,528,1312.0,0
2022,tercero,cantabria,373,579.0,0
2022,tercero,castellon,345,951.0,0
2022,tercero,ciudad real,157,436.0,0
2022,tercero,cordoba,222,784.0,0
2022,tercero,coruña,598,783.0,0
2022,tercero,cuenca,83,232.0,0
2022,tercero,gerona,223,758.0,1
2022,tercero,granada,405,1462.0,1
2022,tercero,guadalajara,143,185.0,0
2022,tercero,guipuzcoa,135,387.0,0
2022,tercero,huelva,183,766.0,0
2022,tercero,huesca,113,154.0,0
2022,tercero,islas baleares,510,2195.0,0
2022,tercero,jaen,200,556.0,0
2022,tercero,las palmas,1152,1450.0,0
2022,tercero,leon,212,300.0,0
2022,tercero,lerida,93,515.0,0
2022,tercero,lugo,157,193.0,0
2022,tercero,madrid,7137,7821.0,2
2022,tercero,malaga,939,2354.0,0
2022,tercero,melilla,45,107.0,0
2022,tercero,murcia,941,1969.0,0
2022,tercero,navarra,384,656.0,0
2022,tercero,orense,127,242.0,0
2022,tercero,palencia,56,88.0,1
2022,tercero,pontevedra,467,636.0,0
2022,tercero,rioja,181,237.0,0
2022,tercero,salamanca,127,167.0,0
2022,tercero,santa cruz de tenerife,1117,1112.0,1
2022,tercero,segovia,74,169.0,0
2022,tercero,sevilla,945,1980.0,1
2022,tercero,soria,53,74.0,0
2022,tercero,tarragona,359,792.0,0
2022,tercero,teruel,39,81.0,0
2022,tercero,toledo,398,637.0,0
2022,tercero,valencia,1478,3441.0,0
2022,tercero,valladolid,296,297.0,1
2022,tercero,vizcaya,313,903.0,0
2022,tercero,zamora,66,105.0,0
2022,tercero,zaragoza,518,1038.0,1
2023,primero,alava,100,202.0,0
2023,primero,albacete,106,231.0,0
2023,primero,alicante,1036,2509.0,1
2023,primero,almeria,244,1040.0,0
2023,primero,asturias,643,838.0,0
2023,primero,avila,77,133.0,0
2023,primero,badajoz,292,640.0,0
2023,primero,barcelona,3918,3829.0,0
2023,primero,burgos,130,259.0,0
2023,primero,caceres,151,294.0,0
2023,primero,cadiz,430,1266.0,2
2023,primero,cantabria,303,625.0,0
2023,primero,castellon,303,1119.0,0
2023,primero,ciudad real,133,433.0,1
2023,primero,cordoba,272,656.0,0
2023,primero,coruña,587,686.0,0
2023,primero,cuenca,92,179.0,0
2023,primero,gerona,210,619.0,0
2023,primero,granada,392,1238.0,0
2023,primero,guadalajara,115,250.0,0
2023,primero,guipuzcoa,148,385.0,0
2023,primero,huelva,167,596.0,0
2023,primero,huesca,60,149.0,0
2023,primero,islas baleares,424,1688.0,0
2023,primero,jaen,191,559.0,0
2023,primero,las palmas,986,1428.0,0
2023,primero,leon,178,240.0,0
2023,primero,lerida,85,409.0,1
2023,primero,lugo,119,189.0,0
2023,primero,madrid,6503,6812.0,0
2023,primero,malaga,855,2064.0,1
2023,primero,melilla,22,103.0,0
2023,primero,murcia,772,2044.0,0
2023,primero,navarra,312,717.0,0
2023,primero,orense,130,227.0,0
2023,primero,palencia,55,168.0,0
2023,primero,pontevedra,422,645.0,1
2023,primero,rioja,205,231.0,0
2023,primero,salamanca,110,152.0,0
2023,primero,santa cruz de tenerife,1047,1124.0,1
2023,primero,segovia,58,218.0,0
2023,primero,sevilla,921,1927.0,1
2023,primero,soria,40,52.0,0
2023,primero,tarragona,318,743.0,0
2023,primero,teruel,47,60.0,0
2023,primero,toledo,331,496.0,0
2023,primero,valencia,1390,3584.0,0
2023,primero,valladolid,333,297.0,1
2023,primero,vizcaya,318,903.0,0
2023,primero,zamora,64,88.0,0
2023,primero,zaragoza,470,983.0,1
2023,segundo,alava,80,314.0,1
2023,segundo,albacete,118,270.0,0
2023,segundo,alicante,960,2680.0,0
2023,segundo,almeria,228,964.0,0
2023,segundo,asturias,542,742.0,0
2023,segundo,avila,65,137.0,1
2023,segundo,badajoz,315,671.0,0
2023,segundo,barcelona,4015,3929.0,3
2023,segundo,burgos,128,274.0,0
2023,segundo,caceres,167,329.0,0
2023,segundo,cadiz,472,1293.0,0
2023,segundo,cantabria,250,593.0,0
2023,segundo,castellon,257,995.0,0
2023,segundo,ciudad real,116,393.0,0
2023,segundo,cordoba,216,708.0,0
2023,segundo,coruña,554,692.0,0
2023,segundo,cuenca,92,200.0,0
2023,segundo,gerona,188,647.0,0
2023,segundo,granada,379,1623.0,1
2023,segundo,guadalajara,102,200.0,0
2023,segundo,guipuzcoa,169,409.0,1
2023,segundo,huelva,125,630.0,1
2023,segundo,huesca,73,167.0,0
2023,segundo,islas baleares,561,2012.0,0
2023,segundo,jaen,169,633.0,0
2023,segundo,las palmas,1063,1462.0,1
2023,segundo,leon,183,289.0,0
2023,segundo,lerida,128,509.0,0
2023,segundo,lugo,91,169.0,0
2023,segundo,madrid,6398,7303.0,2
2023,segundo,malaga,857,2319.0,1
2023,segundo,melilla,27,93.0,0
2023,segundo,murcia,732,1992.0,0
2023,segundo,navarra,306,677.0,0
2023,segundo,orense,128,177.0,0
2023,segundo,palencia,56,111.0,0
2023,segundo,pontevedra,432,669.0,1
2023,segundo,rioja,161,254.0,0
2023,segundo,salamanca,113,152.0,0
2023,segundo,santa cruz de tenerife,1040,1356.0,0
2023,segundo,segovia,81,149.0,0
2023,segundo,sevilla,850,1892.0,0
2023,segundo,soria,25,42.0,0
2023,segundo,tarragona,298,767.0,0
2023,segundo,teruel,42,77.0,0
2023,segundo,toledo,347,596.0,0
2023,segundo,valencia,1354,3210.0,0
2023,segundo,valladolid,279,321.0,0
2023,segundo,vizcaya,297,914.0,0
2023,segundo,zamora,60,109.0,0
2023,segundo,zaragoza,515,1113.0,0
2023,tercero,alava,97,,0
2023,tercero,albacete,148,,0
2023,tercero,alicante,1097,,1
2023,tercero,almeria,271,,1
2023,tercero,asturias,719,,0
2023,tercero,avila,89,,0
2023,tercero,badajoz,338,,0
2023,tercero,barcelona,4550,,1
2023,tercero,burgos,196,,0
2023,tercero,caceres,206,,0
2023,tercero,cadiz,511,,1
2023,tercero,cantabria,353,,0
2023,tercero,castellon,313,,1
2023,tercero,ciudad real,161,,0
2023,tercero,cordoba,287,,1
2023,tercero,coruña,642,,0
2023,tercero,cuenca,103,,0
2023,tercero,gerona,210,,2
2023,tercero,granada,417,,1
2023,tercero,guadalajara,176,,0
2023,tercero,guipuzcoa,177,,0
2023,tercero,huelva,205,,0
2023,tercero,huesca,106,,0
2023,tercero,islas baleares,677,,0
2023,tercero,jaen,191,,1
2023,tercero,las palmas,1083,,0
2023,tercero,leon,165,,0
2023,tercero,lerida,123,,0
2023,tercero,lugo,150,,0
2023,tercero,madrid,6636,,2
2023,tercero,malaga,922,,1
2023,tercero,melilla,38,,0
2023,tercero,murcia,899,,1
2023,tercero,navarra,313,,1
2023,tercero,orense,171,,0
2023,tercero,palencia,62,,0
2023,tercero,pontevedra,539,,0
2023,tercero,rioja,209,,1
2023,tercero,salamanca,159,,1
2023,tercero,santa cruz de tenerife,1141,,1
2023,tercero,segovia,76,,0
2023,tercero,sevilla,926,,2
2023,tercero,soria,39,,0
2023,tercero,tarragona,397,,2
2023,tercero,teruel,69,,0
2023,tercero,toledo,414,,1
2023,tercero,valencia,1633,,2
2023,tercero,valladolid,317,,0
2023,tercero,vizcaya,419,,0
2023,tercero,zamora,68,,0
2023,tercero,zaragoza,512,,0
