año,trimestre,llamante,provincia,comunidad,total_llamadas
2008,primero,desconocido,teruel,aragon,0
2008,segundo,usuaria,teruel,aragon,23
2008,segundo,familiar,teruel,aragon,1
2008,segundo,desconocido,teruel,aragon,1
2008,tercero,usuaria,teruel,aragon,21
2008,tercero,familiar,teruel,aragon,4
2008,tercero,desconocido,teruel,aragon,0
2008,cuarto,usuaria,teruel,aragon,24
2008,cuarto,familiar,teruel,aragon,5
2008,cuarto,desconocido,teruel,aragon,6
2009,primero,usuaria,teruel,aragon,11
2009,primero,familiar,teruel,aragon,5
2009,primero,desconocido,teruel,aragon,0
2009,segundo,usuaria,teruel,aragon,19
2009,segundo,familiar,teruel,aragon,3
2009,segundo,desconocido,teruel,aragon,3
2009,tercero,usuaria,teruel,aragon,16
2009,tercero,familiar,teruel,aragon,7
2009,tercero,desconocido,teruel,aragon,2
2009,cuarto,usuaria,teruel,aragon,18
2009,cuarto,familiar,teruel,aragon,2
2009,cuarto,desconocido,teruel,aragon,0
2010,primero,usuaria,teruel,aragon,32
2010,primero,familiar,teruel,aragon,3
2010,primero,desconocido,teruel,aragon,1
2010,segundo,usuaria,teruel,aragon,14
2010,segundo,familiar,teruel,aragon,3
2010,segundo,desconocido,teruel,aragon,2
2010,tercero,usuaria,teruel,aragon,22
2010,tercero,familiar,teruel,aragon,6
2010,tercero,desconocido,teruel,aragon,0
2010,cuarto,usuaria,teruel,aragon,8
2010,cuarto,familiar,teruel,aragon,4
2010,cuarto,desconocido,teruel,aragon,2
2011,primero,usuaria,teruel,aragon,8
2011,primero,familiar,teruel,aragon,1
2011,primero,desconocido,teruel,aragon,5
2011,segundo,usuaria,teruel,aragon,14
2011,segundo,familiar,teruel,aragon,5
2011,segundo,desconocido,teruel,aragon,0
2011,tercero,usuaria,teruel,aragon,26
2011,tercero,familiar,teruel,aragon,12
2011,tercero,desconocido,teruel,aragon,0
2011,cuarto,usuaria,teruel,aragon,16
2011,cuarto,familiar,teruel,aragon,4
2011,cuarto,desconocido,teruel,aragon,0
2012,primero,usuaria,teruel,aragon,11
2012,primero,familiar,teruel,aragon,6
2012,primero,desconocido,teruel,aragon,0
2012,segundo,usuaria,teruel,aragon,7
2012,segundo,familiar,teruel,aragon,2
2012,segundo,desconocido,teruel,aragon,2
2012,tercero,usuaria,teruel,aragon,19
2012,tercero,familiar,teruel,aragon,3
2012,tercero,desconocido,teruel,aragon,1
2012,cuarto,usuaria,teruel,aragon,6
2012,cuarto,familiar,teruel,aragon,5
2012,cuarto,desconocido,teruel,aragon,1
2013,primero,usuaria,teruel,aragon,10
2013,primero,familiar,teruel,aragon,10
2013,primero,desconocido,teruel,aragon,0
2013,segundo,usuaria,teruel,aragon,16
2013,segundo,familiar,teruel,aragon,6
2013,segundo,desconocido,teruel,aragon,1
2013,tercero,usuaria,teruel,aragon,19
2013,tercero,familiar,teruel,aragon,5
2013,tercero,desconocido,teruel,aragon,4
2013,cuarto,desconocido,teruel,aragon,0
2013,cuarto,usuaria,teruel,aragon,12
2013,cuarto,familiar,teruel,aragon,6
2013,cuarto,desconocido,teruel,aragon,1
2014,primero,desconocido,teruel,aragon,0
2014,primero,usuaria,teruel,aragon,9
2014,primero,familiar,teruel,aragon,2
2014,primero,desconocido,teruel,aragon,0
2014,segundo,desconocido,teruel,aragon,0
2014,segundo,usuaria,teruel,aragon,7
2014,segundo,familiar,teruel,aragon,5
2014,segundo,desconocido,teruel,aragon,3
2014,tercero,desconocido,teruel,aragon,0
2014,tercero,usuaria,teruel,aragon,15
2014,tercero,familiar,teruel,aragon,1
2014,tercero,desconocido,teruel,aragon,0
2014,cuarto,desconocido,teruel,aragon,0
2014,cuarto,usuaria,teruel,aragon,23
2014,cuarto,familiar,teruel,aragon,5
2014,cuarto,desconocido,teruel,aragon,2
2015,primero,desconocido,teruel,aragon,0
2015,primero,usuaria,teruel,aragon,10
2015,primero,familiar,teruel,aragon,7
2015,primero,desconocido,teruel,aragon,1
2015,segundo,desconocido,teruel,aragon,0
2015,segundo,usuaria,teruel,aragon,12
2015,segundo,familiar,teruel,aragon,11
2015,segundo,desconocido,teruel,aragon,3
2015,tercero,desconocido,teruel,aragon,1
2015,tercero,usuaria,teruel,aragon,20
2015,tercero,familiar,teruel,aragon,5
2015,tercero,desconocido,teruel,aragon,1
2015,cuarto,desconocido,teruel,aragon,0
2015,cuarto,usuaria,teruel,aragon,24
2015,cuarto,familiar,teruel,aragon,13
2015,cuarto,desconocido,teruel,aragon,2
2016,primero,desconocido,teruel,aragon,0
2016,primero,usuaria,teruel,aragon,24
2016,primero,familiar,teruel,aragon,13
2016,primero,desconocido,teruel,aragon,0
2016,segundo,desconocido,teruel,aragon,0
2016,segundo,usuaria,teruel,aragon,13
2016,segundo,familiar,teruel,aragon,9
2016,segundo,desconocido,teruel,aragon,1
2016,tercero,desconocido,teruel,aragon,0
2016,tercero,usuaria,teruel,aragon,31
2016,tercero,familiar,teruel,aragon,14
2016,tercero,desconocido,teruel,aragon,5
2016,cuarto,desconocido,teruel,aragon,0
2016,cuarto,usuaria,teruel,aragon,9
2016,cuarto,familiar,teruel,aragon,19
2016,cuarto,desconocido,teruel,aragon,3
2017,primero,desconocido,teruel,aragon,0
2017,primero,usuaria,teruel,aragon,25
2017,primero,familiar,teruel,aragon,12
2017,primero,desconocido,teruel,aragon,1
2017,segundo,desconocido,teruel,aragon,0
2017,segundo,usuaria,teruel,aragon,15
2017,segundo,familiar,teruel,aragon,8
2017,segundo,desconocido,teruel,aragon,1
2017,tercero,desconocido,teruel,aragon,0
2017,tercero,usuaria,teruel,aragon,28
2017,tercero,familiar,teruel,aragon,3
2017,tercero,desconocido,teruel,aragon,1
2017,cuarto,desconocido,teruel,aragon,0
2017,cuarto,usuaria,teruel,aragon,21
2017,cuarto,familiar,teruel,aragon,6
2017,cuarto,desconocido,teruel,aragon,2
2018,primero,desconocido,teruel,aragon,0
2018,primero,usuaria,teruel,aragon,19
2018,primero,familiar,teruel,aragon,11
2018,primero,desconocido,teruel,aragon,1
2018,segundo,desconocido,teruel,aragon,0
2018,segundo,usuaria,teruel,aragon,19
2018,segundo,familiar,teruel,aragon,4
2018,segundo,desconocido,teruel,aragon,0
2018,segundo,0,teruel,aragon,0
2018,tercero,usuaria,teruel,aragon,15
2018,tercero,familiar,teruel,aragon,8
2018,tercero,desconocido,teruel,aragon,2
2018,tercero,0,teruel,aragon,1
2018,cuarto,usuaria,teruel,aragon,17
2018,cuarto,familiar,teruel,aragon,8
2018,cuarto,desconocido,teruel,aragon,0
2018,cuarto,0,teruel,aragon,0
2019,primero,usuaria,teruel,aragon,6
2019,primero,familiar,teruel,aragon,5
2019,primero,desconocido,teruel,aragon,3
2019,primero,0,teruel,aragon,1
2019,segundo,usuaria,teruel,aragon,16
2019,segundo,familiar,teruel,aragon,7
2019,segundo,desconocido,teruel,aragon,1
2019,segundo,0,teruel,aragon,1
2019,tercero,usuaria,teruel,aragon,12
2019,tercero,familiar,teruel,aragon,11
2019,tercero,desconocido,teruel,aragon,1
2019,tercero,0,teruel,aragon,0
2019,cuarto,usuaria,teruel,aragon,11
2019,cuarto,familiar,teruel,aragon,6
2019,cuarto,desconocido,teruel,aragon,5
2019,cuarto,0,teruel,aragon,0
2020,primero,usuaria,teruel,aragon,7
2020,primero,familiar,teruel,aragon,4
2020,primero,desconocido,teruel,aragon,1
2020,primero,0,teruel,aragon,1
2020,segundo,usuaria,teruel,aragon,18
2020,segundo,familiar,teruel,aragon,7
2020,segundo,desconocido,teruel,aragon,0
2020,segundo,0,teruel,aragon,0
2020,tercero,usuaria,teruel,aragon,14
2020,tercero,familiar,teruel,aragon,2
2020,tercero,desconocido,teruel,aragon,0
2020,tercero,0,teruel,aragon,0
2020,cuarto,usuaria,teruel,aragon,7
2020,cuarto,familiar,teruel,aragon,14
2020,cuarto,desconocido,teruel,aragon,0
2020,cuarto,0,teruel,aragon,0
2021,primero,usuaria,teruel,aragon,17
2021,primero,familiar,teruel,aragon,2
2021,primero,desconocido,teruel,aragon,1
2021,primero,0,teruel,aragon,0
2021,segundo,usuaria,teruel,aragon,24
2021,segundo,familiar,teruel,aragon,5
2021,segundo,desconocido,teruel,aragon,0
2021,segundo,0,teruel,aragon,0
2021,tercero,usuaria,teruel,aragon,19
2021,tercero,familiar,teruel,aragon,5
2021,tercero,desconocido,teruel,aragon,3
2021,tercero,0,teruel,aragon,1
2021,cuarto,usuaria,teruel,aragon,23
2021,cuarto,familiar,teruel,aragon,8
2021,cuarto,desconocido,teruel,aragon,3
2021,cuarto,0,teruel,aragon,0
2022,primero,usuaria,teruel,aragon,12
2022,primero,familiar,teruel,aragon,4
2022,primero,desconocido,teruel,aragon,4
2022,primero,0,teruel,aragon,0
2022,segundo,usuaria,teruel,aragon,14
2022,segundo,familiar,teruel,aragon,9
2022,segundo,desconocido,teruel,aragon,4
2022,segundo,0,teruel,aragon,2
2022,tercero,usuaria,teruel,aragon,18
2022,tercero,familiar,teruel,aragon,8
2022,tercero,desconocido,teruel,aragon,6
2022,tercero,0,teruel,aragon,7
2022,cuarto,usuaria,teruel,aragon,32
2022,cuarto,familiar,teruel,aragon,4
2022,cuarto,desconocido,teruel,aragon,6
2022,cuarto,0,teruel,aragon,0
2023,primero,usuaria,teruel,aragon,31
2023,primero,familiar,teruel,aragon,6
2023,primero,desconocido,teruel,aragon,9
2023,primero,0,teruel,aragon,1
2023,segundo,usuaria,teruel,aragon,19
2023,segundo,familiar,teruel,aragon,18
2023,segundo,desconocido,teruel,aragon,4
2023,segundo,0,teruel,aragon,1
2023,tercero,usuaria,teruel,aragon,41
2023,tercero,familiar,teruel,aragon,20
2023,tercero,desconocido,teruel,aragon,8
2023,tercero,0,teruel,aragon,0
2007,tercero,usuaria,zaragoza,aragon,4
2007,tercero,familiar,zaragoza,aragon,0
2007,tercero,desconocido,zaragoza,aragon,0
2007,cuarto,usuaria,zaragoza,aragon,152
2007,cuarto,familiar,zaragoza,aragon,35
2007,cuarto,desconocido,zaragoza,aragon,6
2008,primero,usuaria,zaragoza,aragon,243
2008,primero,familiar,zaragoza,aragon,65
2008,primero,desconocido,zaragoza,aragon,7
2008,segundo,usuaria,zaragoza,aragon,196
2008,segundo,familiar,zaragoza,aragon,42
2008,segundo,desconocido,zaragoza,aragon,5
2008,tercero,usuaria,zaragoza,aragon,228
2008,tercero,familiar,zaragoza,aragon,47
2008,tercero,desconocido,zaragoza,aragon,6
2008,cuarto,usuaria,zaragoza,aragon,209
2008,cuarto,familiar,zaragoza,aragon,66
2008,cuarto,desconocido,zaragoza,aragon,12
2009,primero,usuaria,zaragoza,aragon,227
2009,primero,familiar,zaragoza,aragon,59
2009,primero,desconocido,zaragoza,aragon,11
2009,segundo,usuaria,zaragoza,aragon,207
2009,segundo,familiar,zaragoza,aragon,41
2009,segundo,desconocido,zaragoza,aragon,16
2009,tercero,usuaria,zaragoza,aragon,202
2009,tercero,familiar,zaragoza,aragon,63
2009,tercero,desconocido,zaragoza,aragon,20
2009,cuarto,usuaria,zaragoza,aragon,193
2009,cuarto,familiar,zaragoza,aragon,77
2009,cuarto,desconocido,zaragoza,aragon,10
2010,primero,usuaria,zaragoza,aragon,164
2010,primero,familiar,zaragoza,aragon,69
2010,primero,desconocido,zaragoza,aragon,6
2010,segundo,usuaria,zaragoza,aragon,164
2010,segundo,familiar,zaragoza,aragon,69
2010,segundo,desconocido,zaragoza,aragon,13
2010,tercero,usuaria,zaragoza,aragon,227
2010,tercero,familiar,zaragoza,aragon,75
2010,tercero,desconocido,zaragoza,aragon,11
2010,cuarto,usuaria,zaragoza,aragon,163
2010,cuarto,familiar,zaragoza,aragon,95
2010,cuarto,desconocido,zaragoza,aragon,19
2011,primero,usuaria,zaragoza,aragon,191
2011,primero,familiar,zaragoza,aragon,64
2011,primero,desconocido,zaragoza,aragon,11
2011,segundo,usuaria,zaragoza,aragon,190
2011,segundo,familiar,zaragoza,aragon,62
2011,segundo,desconocido,zaragoza,aragon,9
2011,tercero,usuaria,zaragoza,aragon,197
2011,tercero,familiar,zaragoza,aragon,74
2011,tercero,desconocido,zaragoza,aragon,11
2011,cuarto,usuaria,zaragoza,aragon,248
2011,cuarto,familiar,zaragoza,aragon,78
2011,cuarto,desconocido,zaragoza,aragon,12
2012,primero,usuaria,zaragoza,aragon,156
2012,primero,familiar,zaragoza,aragon,53
2012,primero,desconocido,zaragoza,aragon,6
2012,segundo,usuaria,zaragoza,aragon,164
2012,segundo,familiar,zaragoza,aragon,43
2012,segundo,desconocido,zaragoza,aragon,5
2012,tercero,usuaria,zaragoza,aragon,182
2012,tercero,familiar,zaragoza,aragon,38
2012,tercero,desconocido,zaragoza,aragon,9
2012,cuarto,usuaria,zaragoza,aragon,123
2012,cuarto,familiar,zaragoza,aragon,42
2012,cuarto,desconocido,zaragoza,aragon,11
2013,primero,usuaria,zaragoza,aragon,127
2013,primero,familiar,zaragoza,aragon,64
2013,primero,desconocido,zaragoza,aragon,7
2013,segundo,usuaria,zaragoza,aragon,148
2013,segundo,familiar,zaragoza,aragon,77
2013,segundo,desconocido,zaragoza,aragon,12
2013,tercero,usuaria,zaragoza,aragon,175
2013,tercero,familiar,zaragoza,aragon,65
2013,tercero,desconocido,zaragoza,aragon,4
2013,cuarto,desconocido,zaragoza,aragon,0
2013,cuarto,usuaria,zaragoza,aragon,219
2013,cuarto,familiar,zaragoza,aragon,75
2013,cuarto,desconocido,zaragoza,aragon,11
2014,primero,desconocido,zaragoza,aragon,0
2014,primero,usuaria,zaragoza,aragon,155
2014,primero,familiar,zaragoza,aragon,66
2014,primero,desconocido,zaragoza,aragon,7
2014,segundo,desconocido,zaragoza,aragon,0
2014,segundo,usuaria,zaragoza,aragon,190
2014,segundo,familiar,zaragoza,aragon,80
2014,segundo,desconocido,zaragoza,aragon,15
2014,tercero,desconocido,zaragoza,aragon,0
2014,tercero,usuaria,zaragoza,aragon,174
2014,tercero,familiar,zaragoza,aragon,56
2014,tercero,desconocido,zaragoza,aragon,12
2014,cuarto,desconocido,zaragoza,aragon,1
2014,cuarto,usuaria,zaragoza,aragon,204
2014,cuarto,familiar,zaragoza,aragon,84
2014,cuarto,desconocido,zaragoza,aragon,9
2015,primero,desconocido,zaragoza,aragon,0
2015,primero,usuaria,zaragoza,aragon,172
2015,primero,familiar,zaragoza,aragon,81
2015,primero,desconocido,zaragoza,aragon,11
2015,segundo,desconocido,zaragoza,aragon,1
2015,segundo,usuaria,zaragoza,aragon,214
2015,segundo,familiar,zaragoza,aragon,75
2015,segundo,desconocido,zaragoza,aragon,12
2015,tercero,desconocido,zaragoza,aragon,0
2015,tercero,usuaria,zaragoza,aragon,240
2015,tercero,familiar,zaragoza,aragon,99
2015,tercero,desconocido,zaragoza,aragon,17
2015,cuarto,desconocido,zaragoza,aragon,0
2015,cuarto,usuaria,zaragoza,aragon,290
2015,cuarto,familiar,zaragoza,aragon,123
2015,cuarto,desconocido,zaragoza,aragon,26
2016,primero,desconocido,zaragoza,aragon,1
2016,primero,usuaria,zaragoza,aragon,239
2016,primero,familiar,zaragoza,aragon,90
2016,primero,desconocido,zaragoza,aragon,16
2016,segundo,desconocido,zaragoza,aragon,0
2016,segundo,usuaria,zaragoza,aragon,226
2016,segundo,familiar,zaragoza,aragon,95
2016,segundo,desconocido,zaragoza,aragon,19
2016,tercero,desconocido,zaragoza,aragon,2
2016,tercero,usuaria,zaragoza,aragon,247
2016,tercero,familiar,zaragoza,aragon,117
2016,tercero,desconocido,zaragoza,aragon,20
2016,cuarto,desconocido,zaragoza,aragon,1
2016,cuarto,usuaria,zaragoza,aragon,200
2016,cuarto,familiar,zaragoza,aragon,119
2016,cuarto,desconocido,zaragoza,aragon,14
2017,primero,desconocido,zaragoza,aragon,0
2017,primero,usuaria,zaragoza,aragon,175
2017,primero,familiar,zaragoza,aragon,87
2017,primero,desconocido,zaragoza,aragon,11
2017,segundo,desconocido,zaragoza,aragon,0
2017,segundo,usuaria,zaragoza,aragon,212
2017,segundo,familiar,zaragoza,aragon,115
2017,segundo,desconocido,zaragoza,aragon,10
2017,tercero,desconocido,zaragoza,aragon,2
2017,tercero,usuaria,zaragoza,aragon,181
2017,tercero,familiar,zaragoza,aragon,77
2017,tercero,desconocido,zaragoza,aragon,13
2017,cuarto,desconocido,zaragoza,aragon,0
2017,cuarto,usuaria,zaragoza,aragon,204
2017,cuarto,familiar,zaragoza,aragon,96
2017,cuarto,desconocido,zaragoza,aragon,10
2018,primero,desconocido,zaragoza,aragon,0
2018,primero,usuaria,zaragoza,aragon,187
2018,primero,familiar,zaragoza,aragon,101
2018,primero,desconocido,zaragoza,aragon,14
2018,segundo,desconocido,zaragoza,aragon,1
2018,segundo,usuaria,zaragoza,aragon,188
2018,segundo,familiar,zaragoza,aragon,77
2018,segundo,desconocido,zaragoza,aragon,5
2018,segundo,0,zaragoza,aragon,2
2018,tercero,usuaria,zaragoza,aragon,195
2018,tercero,familiar,zaragoza,aragon,92
2018,tercero,desconocido,zaragoza,aragon,21
2018,tercero,0,zaragoza,aragon,13
2018,cuarto,usuaria,zaragoza,aragon,183
2018,cuarto,familiar,zaragoza,aragon,70
2018,cuarto,desconocido,zaragoza,aragon,13
2018,cuarto,0,zaragoza,aragon,6
2019,primero,usuaria,zaragoza,aragon,159
2019,primero,familiar,zaragoza,aragon,82
2019,primero,desconocido,zaragoza,aragon,9
2019,primero,0,zaragoza,aragon,2
2019,segundo,usuaria,zaragoza,aragon,180
2019,segundo,familiar,zaragoza,aragon,84
2019,segundo,desconocido,zaragoza,aragon,16
2019,segundo,0,zaragoza,aragon,3
2019,tercero,usuaria,zaragoza,aragon,184
2019,tercero,familiar,zaragoza,aragon,81
2019,tercero,desconocido,zaragoza,aragon,7
2019,tercero,0,zaragoza,aragon,2
2019,cuarto,usuaria,zaragoza,aragon,175
2019,cuarto,familiar,zaragoza,aragon,91
2019,cuarto,desconocido,zaragoza,aragon,17
2019,cuarto,0,zaragoza,aragon,0
2020,primero,usuaria,zaragoza,aragon,180
2020,primero,familiar,zaragoza,aragon,103
2020,primero,desconocido,zaragoza,aragon,15
2020,primero,0,zaragoza,aragon,4
2020,segundo,usuaria,zaragoza,aragon,265
2020,segundo,familiar,zaragoza,aragon,117
2020,segundo,desconocido,zaragoza,aragon,20
2020,segundo,0,zaragoza,aragon,6
2020,tercero,usuaria,zaragoza,aragon,226
2020,tercero,familiar,zaragoza,aragon,86
2020,tercero,desconocido,zaragoza,aragon,14
2020,tercero,0,zaragoza,aragon,2
2020,cuarto,usuaria,zaragoza,aragon,162
2020,cuarto,familiar,zaragoza,aragon,58
2020,cuarto,desconocido,zaragoza,aragon,7
2020,cuarto,0,zaragoza,aragon,2
2021,primero,usuaria,zaragoza,aragon,183
2021,primero,familiar,zaragoza,aragon,57
2021,primero,desconocido,zaragoza,aragon,14
2021,primero,0,zaragoza,aragon,2
2021,segundo,usuaria,zaragoza,aragon,366
2021,segundo,familiar,zaragoza,aragon,94
2021,segundo,desconocido,zaragoza,aragon,17
2021,segundo,0,zaragoza,aragon,4
2021,tercero,usuaria,zaragoza,aragon,329
2021,tercero,familiar,zaragoza,aragon,80
2021,tercero,desconocido,zaragoza,aragon,19
2021,tercero,0,zaragoza,aragon,6
2021,cuarto,usuaria,zaragoza,aragon,238
2021,cuarto,familiar,zaragoza,aragon,78
2021,cuarto,desconocido,zaragoza,aragon,21
2021,cuarto,0,zaragoza,aragon,8
2022,primero,usuaria,zaragoza,aragon,382
2022,primero,familiar,zaragoza,aragon,104
2022,primero,desconocido,zaragoza,aragon,21
2022,primero,0,zaragoza,aragon,13
2022,segundo,usuaria,zaragoza,aragon,378
2022,segundo,familiar,zaragoza,aragon,131
2022,segundo,desconocido,zaragoza,aragon,16
2022,segundo,0,zaragoza,aragon,17
2022,tercero,usuaria,zaragoza,aragon,398
2022,tercero,familiar,zaragoza,aragon,93
2022,tercero,desconocido,zaragoza,aragon,6
2022,tercero,0,zaragoza,aragon,21
2022,cuarto,usuaria,zaragoza,aragon,343
2022,cuarto,familiar,zaragoza,aragon,123
2022,cuarto,desconocido,zaragoza,aragon,13
2022,cuarto,0,zaragoza,aragon,17
2023,primero,usuaria,zaragoza,aragon,334
2023,primero,familiar,zaragoza,aragon,107
2023,primero,desconocido,zaragoza,aragon,19
2023,primero,0,zaragoza,aragon,10
2023,segundo,usuaria,zaragoza,aragon,368
2023,segundo,familiar,zaragoza,aragon,120
2023,segundo,desconocido,zaragoza,aragon,15
2023,segundo,0,zaragoza,aragon,12
2023,tercero,usuaria,zaragoza,aragon,352
2023,tercero,familiar,zaragoza,aragon,122
2023,tercero,desconocido,zaragoza,aragon,12
2023,tercero,0,zaragoza,aragon,26
2007,tercero,usuaria,asturias,asturias,5
2007,tercero,familiar,asturias,asturias,2
2007,tercero,desconocido,asturias,asturias,1
2007,cuarto,usuaria,asturias,asturias,248
2007,cuarto,familiar,asturias,asturias,51
2007,cuarto,desconocido,asturias,asturias,6
2008,primero,usuaria,asturias,asturias,349
2008,primero,familiar,asturias,asturias,45
2008,primero,desconocido,asturias,asturias,9
2008,segundo,usuaria,asturias,asturias,268
2008,segundo,familiar,asturias,asturias,57
2008,segundo,desconocido,asturias,asturias,9
2008,tercero,usuaria,asturias,asturias,285
2008,tercero,familiar,asturias,asturias,62
2008,tercero,desconocido,asturias,asturias,12
2008,cuarto,usuaria,asturias,asturias,234
2008,cuarto,familiar,asturias,asturias,71
2008,cuarto,desconocido,asturias,asturias,7
2009,primero,usuaria,asturias,asturias,298
2009,primero,familiar,asturias,asturias,65
2009,primero,desconocido,asturias,asturias,5
2009,segundo,usuaria,asturias,asturias,257
2009,segundo,familiar,asturias,asturias,68
2009,segundo,desconocido,asturias,asturias,9
2009,tercero,usuaria,asturias,asturias,252
