año,mes,trimestre,provincia,comunidad,total_dispositivos
2016,abril,segundo,coruña,galicia,31
2016,mayo,segundo,coruña,galicia,31
2016,junio,segundo,coruña,galicia,32
2016,julio,tercero,coruña,galicia,32
2016,agosto,tercero,coruña,galicia,33
2016,septiembre,tercero,coruña,galicia,33
2016,octubre,cuarto,coruña,galicia,33
2016,noviembre,cuarto,coruña,galicia,33
2016,diciembre,cuarto,coruña,galicia,33
2017,enero,primero,coruña,galicia,33
2017,febrero,primero,coruña,galicia,33
2017,marzo,primero,coruña,galicia,35
2017,abril,segundo,coruña,galicia,36
2017,mayo,segundo,coruña,galicia,36
2017,junio,segundo,coruña,galicia,37
2017,julio,tercero,coruña,galicia,38
2017,agosto,tercero,coruña,galicia,38
2017,septiembre,tercero,coruña,galicia,38
2017,octubre,cuarto,coruña,galicia,39
2017,noviembre,cuarto,coruña,galicia,40
2017,diciembre,cuarto,coruña,galicia,41
2018,enero,primero,coruña,galicia,41
2018,febrero,primero,coruña,galicia,41
2018,marzo,primero,coruña,galicia,41
2018,abril,segundo,coruña,galicia,42
2018,mayo,segundo,coruña,galicia,43
2018,junio,segundo,coruña,galicia,43
2018,julio,tercero,coruña,galicia,43
2018,agosto,tercero,coruña,galicia,43
2018,septiembre,tercero,coruña,galicia,43
2018,octubre,cuarto,coruña,galicia,43
2018,noviembre,cuarto,coruña,galicia,43
2018,diciembre,cuarto,coruña,galicia,43
2019,enero,primero,coruña,galicia,43
2019,febrero,primero,coruña,galicia,43
2019,marzo,primero,coruña,galicia,43
2019,abril,segundo,coruña,galicia,43
2019,mayo,segundo,coruña,galicia,43
2019,junio,segundo,coruña,galicia,47
2019,julio,tercero,coruña,galicia,47
2019,agosto,tercero,coruña,galicia,48
2019,septiembre,tercero,coruña,galicia,51
2019,octubre,cuarto,coruña,galicia,51
2019,noviembre,cuarto,coruña,galicia,52
2019,diciembre,cuarto,coruña,galicia,54
2020,enero,primero,coruña,galicia,55
2020,febrero,primero,coruña,galicia,58
2020,marzo,primero,coruña,galicia,63
2020,abril,segundo,coruña,galicia,65
2020,mayo,segundo,coruña,galicia,68
2020,junio,segundo,coruña,galicia,69
2020,julio,tercero,coruña,galicia,73
2020,agosto,tercero,coruña,galicia,73
2020,septiembre,tercero,coruña,galicia,75
2020,octubre,cuarto,coruña,galicia,75
2020,noviembre,cuarto,coruña,galicia,78
2020,diciembre,cuarto,coruña,galicia,81
2021,enero,primero,coruña,galicia,84
2021,febrero,primero,coruña,galicia,84
2021,marzo,primero,coruña,galicia,86
2021,abril,segundo,coruña,galicia,91
2021,mayo,segundo,coruña,galicia,95
2021,junio,segundo,coruña,galicia,99
2021,julio,tercero,coruña,galicia,103
2021,agosto,tercero,coruña,galicia,107
2021,septiembre,tercero,coruña,galicia,112
2021,octubre,cuarto,coruña,galicia,118
2021,noviembre,cuarto,coruña,galicia,121
2021,diciembre,cuarto,coruña,galicia,123
2022,enero,primero,coruña,galicia,128
2022,febrero,primero,coruña,galicia,132
2022,marzo,primero,coruña,galicia,136
2022,abril,segundo,coruña,galicia,142
2022,mayo,segundo,coruña,galicia,148
2022,junio,segundo,coruña,galicia,155
2022,julio,tercero,coruña,galicia,156
2022,agosto,tercero,coruña,galicia,161
2022,septiembre,tercero,coruña,galicia,168
2022,octubre,cuarto,coruña,galicia,173
2022,noviembre,cuarto,coruña,galicia,179
2022,diciembre,cuarto,coruña,galicia,182
2023,enero,primero,coruña,galicia,195
2023,febrero,primero,coruña,galicia,203
2023,marzo,primero,coruña,galicia,215
2023,abril,segundo,coruña,galicia,221
2023,mayo,segundo,coruña,galicia,227
2023,junio,segundo,coruña,galicia,236
2023,julio,tercero,coruña,galicia,244
2023,agosto,tercero,coruña,galicia,256
2023,septiembre,tercero,coruña,galicia,265
2009,agosto,tercero,lugo,galicia,0
2009,septiembre,tercero,lugo,galicia,0
2009,octubre,cuarto,lugo,galicia,0
2009,noviembre,cuarto,lugo,galicia,0
2009,diciembre,cuarto,lugo,galicia,1
2010,enero,primero,lugo,galicia,1
2010,febrero,primero,lugo,galicia,1
2010,marzo,primero,lugo,galicia,1
2010,abril,segundo,lugo,galicia,1
2010,mayo,segundo,lugo,galicia,1
2010,junio,segundo,lugo,galicia,2
2010,julio,tercero,lugo,galicia,2
2010,agosto,tercero,lugo,galicia,4
2010,septiembre,tercero,lugo,galicia,6
2010,octubre,cuarto,lugo,galicia,6
2010,noviembre,cuarto,lugo,galicia,6
2010,diciembre,cuarto,lugo,galicia,6
2011,enero,primero,lugo,galicia,6
2011,febrero,primero,lugo,galicia,6
2011,marzo,primero,lugo,galicia,7
2011,abril,segundo,lugo,galicia,7
2011,mayo,segundo,lugo,galicia,7
2011,junio,segundo,lugo,galicia,7
2011,julio,tercero,lugo,galicia,7
2011,agosto,tercero,lugo,galicia,7
2011,septiembre,tercero,lugo,galicia,8
2011,octubre,cuarto,lugo,galicia,9
2011,noviembre,cuarto,lugo,galicia,9
2011,diciembre,cuarto,lugo,galicia,9
2012,enero,primero,lugo,galicia,9
2012,febrero,primero,lugo,galicia,9
2012,marzo,primero,lugo,galicia,9
2012,abril,segundo,lugo,galicia,9
2012,mayo,segundo,lugo,galicia,9
2012,junio,segundo,lugo,galicia,9
2012,julio,tercero,lugo,galicia,9
2012,agosto,tercero,lugo,galicia,9
2012,septiembre,tercero,lugo,galicia,9
2012,octubre,cuarto,lugo,galicia,9
2012,noviembre,cuarto,lugo,galicia,10
2012,diciembre,cuarto,lugo,galicia,10
2013,enero,primero,lugo,galicia,11
2013,febrero,primero,lugo,galicia,11
2013,marzo,primero,lugo,galicia,11
2013,abril,segundo,lugo,galicia,11
2013,mayo,segundo,lugo,galicia,11
2013,junio,segundo,lugo,galicia,11
2013,julio,tercero,lugo,galicia,11
2013,agosto,tercero,lugo,galicia,11
2013,septiembre,tercero,lugo,galicia,11
2013,octubre,cuarto,lugo,galicia,12
2013,noviembre,cuarto,lugo,galicia,12
2013,diciembre,cuarto,lugo,galicia,12
2014,enero,primero,lugo,galicia,12
2014,febrero,primero,lugo,galicia,12
2014,marzo,primero,lugo,galicia,12
2014,abril,segundo,lugo,galicia,12
2014,mayo,segundo,lugo,galicia,12
2014,junio,segundo,lugo,galicia,12
2014,julio,tercero,lugo,galicia,12
2014,agosto,tercero,lugo,galicia,13
2014,septiembre,tercero,lugo,galicia,13
2014,octubre,cuarto,lugo,galicia,13
2014,noviembre,cuarto,lugo,galicia,13
2014,diciembre,cuarto,lugo,galicia,13
2015,enero,primero,lugo,galicia,13
2015,febrero,primero,lugo,galicia,13
2015,marzo,primero,lugo,galicia,13
2015,abril,segundo,lugo,galicia,13
2015,mayo,segundo,lugo,galicia,13
2015,junio,segundo,lugo,galicia,13
2015,julio,tercero,lugo,galicia,13
2015,agosto,tercero,lugo,galicia,13
2015,septiembre,tercero,lugo,galicia,13
2015,octubre,cuarto,lugo,galicia,13
2015,noviembre,cuarto,lugo,galicia,13
2015,diciembre,cuarto,lugo,galicia,13
2016,enero,primero,lugo,galicia,13
2016,febrero,primero,lugo,galicia,13
2016,marzo,primero,lugo,galicia,13
2016,abril,segundo,lugo,galicia,13
2016,mayo,segundo,lugo,galicia,13
2016,junio,segundo,lugo,galicia,13
2016,julio,tercero,lugo,galicia,14
2016,agosto,tercero,lugo,galicia,14
2016,septiembre,tercero,lugo,galicia,14
2016,octubre,cuarto,lugo,galicia,14
2016,noviembre,cuarto,lugo,galicia,14
2016,diciembre,cuarto,lugo,galicia,14
2017,enero,primero,lugo,galicia,14
2017,febrero,primero,lugo,galicia,14
2017,marzo,primero,lugo,galicia,14
2017,abril,segundo,lugo,galicia,14
2017,mayo,segundo,lugo,galicia,14
2017,junio,segundo,lugo,galicia,14
2017,julio,tercero,lugo,galicia,14
2017,agosto,tercero,lugo,galicia,17
2017,septiembre,tercero,lugo,galicia,17
2017,octubre,cuarto,lugo,galicia,17
2017,noviembre,cuarto,lugo,galicia,17
2017,diciembre,cuarto,lugo,galicia,17
2018,enero,primero,lugo,galicia,17
2018,febrero,primero,lugo,galicia,18
2018,marzo,primero,lugo,galicia,18
2018,abril,segundo,lugo,galicia,18
2018,mayo,segundo,lugo,galicia,18
2018,junio,segundo,lugo,galicia,18
2018,julio,tercero,lugo,galicia,18
2018,agosto,tercero,lugo,galicia,18
2018,septiembre,tercero,lugo,galicia,19
2018,octubre,cuarto,lugo,galicia,19
2018,noviembre,cuarto,lugo,galicia,19
2018,diciembre,cuarto,lugo,galicia,19
2019,enero,primero,lugo,galicia,19
2019,febrero,primero,lugo,galicia,19
2019,marzo,primero,lugo,galicia,20
2019,abril,segundo,lugo,galicia,20
2019,mayo,segundo,lugo,galicia,20
2019,junio,segundo,lugo,galicia,21
2019,julio,tercero,lugo,galicia,22
2019,agosto,tercero,lugo,galicia,22
2019,septiembre,tercero,lugo,galicia,22
2019,octubre,cuarto,lugo,galicia,22
2019,noviembre,cuarto,lugo,galicia,23
2019,diciembre,cuarto,lugo,galicia,27
2020,enero,primero,lugo,galicia,28
2020,febrero,primero,lugo,galicia,33
2020,marzo,primero,lugo,galicia,34
2020,abril,segundo,lugo,galicia,36
2020,mayo,segundo,lugo,galicia,36
2020,junio,segundo,lugo,galicia,38
2020,julio,tercero,lugo,galicia,43
2020,agosto,tercero,lugo,galicia,45
2020,septiembre,tercero,lugo,galicia,48
2020,octubre,cuarto,lugo,galicia,49
2020,noviembre,cuarto,lugo,galicia,50
2020,diciembre,cuarto,lugo,galicia,52
2021,enero,primero,lugo,galicia,56
2021,febrero,primero,lugo,galicia,58
2021,marzo,primero,lugo,galicia,61
2021,abril,segundo,lugo,galicia,64
2021,mayo,segundo,lugo,galicia,66
2021,junio,segundo,lugo,galicia,68
2021,julio,tercero,lugo,galicia,70
2021,agosto,tercero,lugo,galicia,72
2021,septiembre,tercero,lugo,galicia,75
2021,octubre,cuarto,lugo,galicia,76
2021,noviembre,cuarto,lugo,galicia,79
2021,diciembre,cuarto,lugo,galicia,80
2022,enero,primero,lugo,galicia,80
2022,febrero,primero,lugo,galicia,81
2022,marzo,primero,lugo,galicia,86
2022,abril,segundo,lugo,galicia,91
2022,mayo,segundo,lugo,galicia,95
2022,junio,segundo,lugo,galicia,98
2022,julio,tercero,lugo,galicia,99
2022,agosto,tercero,lugo,galicia,105
2022,septiembre,tercero,lugo,galicia,111
2022,octubre,cuarto,lugo,galicia,114
2022,noviembre,cuarto,lugo,galicia,118
2022,diciembre,cuarto,lugo,galicia,122
2023,enero,primero,lugo,galicia,125
2023,febrero,primero,lugo,galicia,127
2023,marzo,primero,lugo,galicia,133
2023,abril,segundo,lugo,galicia,137
2023,mayo,segundo,lugo,galicia,141
2023,junio,segundo,lugo,galicia,146
2023,julio,tercero,lugo,galicia,151
2023,agosto,tercero,lugo,galicia,155
2023,septiembre,tercero,lugo,galicia,156
2009,agosto,tercero,orense,galicia,0
2009,septiembre,tercero,orense,galicia,0
2009,octubre,cuarto,orense,galicia,0
2009,noviembre,cuarto,orense,galicia,0
2009,diciembre,cuarto,orense,galicia,0
2010,enero,primero,orense,galicia,0
2010,febrero,primero,orense,galicia,0
2010,marzo,primero,orense,galicia,0
2010,abril,segundo,orense,galicia,0
2010,mayo,segundo,orense,galicia,0
2010,junio,segundo,orense,galicia,0
2010,julio,tercero,orense,galicia,0
2010,agosto,tercero,orense,galicia,0
2010,septiembre,tercero,orense,galicia,0
2010,octubre,cuarto,orense,galicia,0
2010,noviembre,cuarto,orense,galicia,0
2010,diciembre,cuarto,orense,galicia,0
2011,enero,primero,orense,galicia,0
2011,febrero,primero,orense,galicia,0
2011,marzo,primero,orense,galicia,0
2011,abril,segundo,orense,galicia,0
2011,mayo,segundo,orense,galicia,0
2011,junio,segundo,orense,galicia,0
2011,julio,tercero,orense,galicia,0
2011,agosto,tercero,orense,galicia,0
2011,septiembre,tercero,orense,galicia,0
2011,octubre,cuarto,orense,galicia,2
2011,noviembre,cuarto,orense,galicia,2
2011,diciembre,cuarto,orense,galicia,2
2012,enero,primero,orense,galicia,2
2012,febrero,primero,orense,galicia,2
2012,marzo,primero,orense,galicia,2
2012,abril,segundo,orense,galicia,2
2012,mayo,segundo,orense,galicia,2
2012,junio,segundo,orense,galicia,2
2012,julio,tercero,orense,galicia,2
2012,agosto,tercero,orense,galicia,2
2012,septiembre,tercero,orense,galicia,2
2012,octubre,cuarto,orense,galicia,2
2012,noviembre,cuarto,orense,galicia,2
2012,diciembre,cuarto,orense,galicia,2
2013,enero,primero,orense,galicia,2
2013,febrero,primero,orense,galicia,2
2013,marzo,primero,orense,galicia,2
2013,abril,segundo,orense,galicia,3
2013,mayo,segundo,orense,galicia,3
2013,junio,segundo,orense,galicia,3
2013,julio,tercero,orense,galicia,4
2013,agosto,tercero,orense,galicia,4
2013,septiembre,tercero,orense,galicia,5
2013,octubre,cuarto,orense,galicia,5
2013,noviembre,cuarto,orense,galicia,6
2013,diciembre,cuarto,orense,galicia,6
2014,enero,primero,orense,galicia,6
2014,febrero,primero,orense,galicia,6
2014,marzo,primero,orense,galicia,6
2014,abril,segundo,orense,galicia,6
2014,mayo,segundo,orense,galicia,6
2014,junio,segundo,orense,galicia,6
2014,julio,tercero,orense,galicia,6
2014,agosto,tercero,orense,galicia,6
2014,septiembre,tercero,orense,galicia,6
2014,octubre,cuarto,orense,galicia,6
2014,noviembre,cuarto,orense,galicia,7
2014,diciembre,cuarto,orense,galicia,8
2015,enero,primero,orense,galicia,8
2015,febrero,primero,orense,galicia,8
2015,marzo,primero,orense,galicia,8
2015,abril,segundo,orense,galicia,8
2015,mayo,segundo,orense,galicia,10
2015,junio,segundo,orense,galicia,10
2015,julio,tercero,orense,galicia,10
2015,agosto,tercero,orense,galicia,10
2015,septiembre,tercero,orense,galicia,10
2015,octubre,cuarto,orense,galicia,10
2015,noviembre,cuarto,orense,galicia,10
2015,diciembre,cuarto,orense,galicia,10
2016,enero,primero,orense,galicia,10
2016,febrero,primero,orense,galicia,10
2016,marzo,primero,orense,galicia,10
2016,abril,segundo,orense,galicia,12
2016,mayo,segundo,orense,galicia,14
2016,junio,segundo,orense,galicia,14
2016,julio,tercero,orense,galicia,14
2016,agosto,tercero,orense,galicia,14
2016,septiembre,tercero,orense,galicia,14
2016,octubre,cuarto,orense,galicia,14
2016,noviembre,cuarto,orense,galicia,14
2016,diciembre,cuarto,orense,galicia,14
2017,enero,primero,orense,galicia,14
2017,febrero,primero,orense,galicia,14
2017,marzo,primero,orense,galicia,14
2017,abril,segundo,orense,galicia,14
2017,mayo,segundo,orense,galicia,14
2017,junio,segundo,orense,galicia,14
2017,julio,tercero,orense,galicia,14
2017,agosto,tercero,orense,galicia,14
2017,septiembre,tercero,orense,galicia,14
2017,octubre,cuarto,orense,galicia,15
2017,noviembre,cuarto,orense,galicia,15
2017,diciembre,cuarto,orense,galicia,15
2018,enero,primero,orense,galicia,15
2018,febrero,primero,orense,galicia,15
2018,marzo,primero,orense,galicia,17
2018,abril,segundo,orense,galicia,17
2018,mayo,segundo,orense,galicia,17
2018,junio,segundo,orense,galicia,19
2018,julio,tercero,orense,galicia,19
2018,agosto,tercero,orense,galicia,20
2018,septiembre,tercero,orense,galicia,20
2018,octubre,cuarto,orense,galicia,21
2018,noviembre,cuarto,orense,galicia,23
2018,diciembre,cuarto,orense,galicia,23
2019,enero,primero,orense,galicia,23
2019,febrero,primero,orense,galicia,25
2019,marzo,primero,orense,galicia,26
2019,abril,segundo,orense,galicia,26
2019,mayo,segundo,orense,galicia,28
2019,junio,segundo,orense,galicia,29
2019,julio,tercero,orense,galicia,29
2019,agosto,tercero,orense,galicia,31
2019,septiembre,tercero,orense,galicia,32
2019,octubre,cuarto,orense,galicia,33
2019,noviembre,cuarto,orense,galicia,34
2019,diciembre,cuarto,orense,galicia,39
2020,enero,primero,orense,galicia,43
2020,febrero,primero,orense,galicia,46
2020,marzo,primero,orense,galicia,48
2020,abril,segundo,orense,galicia,48
2020,mayo,segundo,orense,galicia,50
2020,junio,segundo,orense,galicia,52
2020,julio,tercero,orense,galicia,54
2020,agosto,tercero,orense,galicia,54
2020,septiembre,tercero,orense,galicia,55
2020,octubre,cuarto,orense,galicia,56
2020,noviembre,cuarto,orense,galicia,58
2020,diciembre,cuarto,orense,galicia,60
2021,enero,primero,orense,galicia,64
2021,febrero,primero,orense,galicia,64
2021,marzo,primero,orense,galicia,65
2021,abril,segundo,orense,galicia,66
2021,mayo,segundo,orense,galicia,67
2021,junio,segundo,orense,galicia,67
2021,julio,tercero,orense,galicia,69
2021,agosto,tercero,orense,galicia,73
2021,septiembre,tercero,orense,galicia,75
2021,octubre,cuarto,orense,galicia,76
2021,noviembre,cuarto,orense,galicia,78
2021,diciembre,cuarto,orense,galicia,79
2022,enero,primero,orense,galicia,79
2022,febrero,primero,orense,galicia,80
2022,marzo,primero,orense,galicia,84
2022,abril,segundo,orense,galicia,87
2022,mayo,segundo,orense,galicia,88
2022,junio,segundo,orense,galicia,89
2022,julio,tercero,orense,galicia,89
2022,agosto,tercero,orense,galicia,90
2022,septiembre,tercero,orense,galicia,92
2022,octubre,cuarto,orense,galicia,94
2022,noviembre,cuarto,orense,galicia,96
2022,diciembre,cuarto,orense,galicia,98
2023,enero,primero,orense,galicia,103
2023,febrero,primero,orense,galicia,107
2023,marzo,primero,orense,galicia,110
2023,abril,segundo,orense,galicia,111
2023,mayo,segundo,orense,galicia,113
2023,junio,segundo,orense,galicia,118
2023,julio,tercero,orense,galicia,119
2023,agosto,tercero,orense,galicia,123
2023,septiembre,tercero,orense,galicia,127
2009,agosto,tercero,pontevedra,galicia,0
2009,septiembre,tercero,pontevedra,galicia,0
2009,octubre,cuarto,pontevedra,galicia,0
2009,noviembre,cuarto,pontevedra,galicia,1
2009,diciembre,cuarto,pontevedra,galicia,1
2010,enero,primero,pontevedra,galicia,2
2010,febrero,primero,pontevedra,galicia,2
2010,marzo,primero,pontevedra,galicia,2
2010,abril,segundo,pontevedra,galicia,5
2010,mayo,segundo,pontevedra,galicia,5
2010,junio,segundo,pontevedra,galicia,5
2010,julio,tercero,pontevedra,galicia,5
2010,agosto,tercero,pontevedra,galicia,6
2010,septiembre,tercero,pontevedra,galicia,6
2010,octubre,cuarto,pontevedra,galicia,6
2010,noviembre,cuarto,pontevedra,galicia,7
2010,diciembre,cuarto,pontevedra,galicia,7
2011,enero,primero,pontevedra,galicia,8
2011,febrero,primero,pontevedra,galicia,9
2011,marzo,primero,pontevedra,galicia,10
2011,abril,segundo,pontevedra,galicia,10
2011,mayo,segundo,pontevedra,galicia,10
2011,junio,segundo,pontevedra,galicia,10
2011,julio,tercero,pontevedra,galicia,11
2011,agosto,tercero,pontevedra,galicia,12
2011,septiembre,tercero,pontevedra,galicia,13
2011,octubre,cuarto,pontevedra,galicia,15
2011,noviembre,cuarto,pontevedra,galicia,15
2011,diciembre,cuarto,pontevedra,galicia,15
2012,enero,primero,pontevedra,galicia,15
2012,febrero,primero,pontevedra,galicia,15
2012,marzo,primero,pontevedra,galicia,16
2012,abril,segundo,pontevedra,galicia,16
2012,mayo,segundo,pontevedra,galicia,17
